Date;Débit horaire;Taux d'occupation;Débit horaire1;Taux d'occupation1
2019-11-01 04:00:00;746.0;10.98889;746.0;10.98889
2019-11-01 05:00:00;549.0;7.40722;549.0;7.40722
2019-11-01 06:00:00;503.0;7.66667;503.0;7.66667
2019-11-01 07:00:00;500.0;4.755;500.0;4.755
2019-11-01 08:00:00;525.0;5.37389;525.0;5.37389
2019-11-01 09:00:00;575.0;6.54556;575.0;6.54556
2019-11-01 10:00:00;597.0;10.18833;597.0;10.18833
2019-11-01 11:00:00;785.0;15.22;785.0;15.22
2019-11-01 12:00:00;934.0;14.832220000000001;934.0;14.832220000000001
2019-11-01 13:00:00;884.0;16.545560000000002;884.0;16.545560000000002
2019-11-01 14:00:00;1012.0;20.392220000000002;1012.0;20.392220000000002
2019-11-01 15:00:00;1055.0;21.26278;1055.0;21.26278
2019-11-01 16:00:00;1120.0;28.22833;1120.0;28.22833
2019-11-01 17:00:00;1127.0;27.87;1127.0;27.87
2019-11-01 18:00:00;1012.0;29.159440000000004;1012.0;29.159440000000004
2019-11-01 19:00:00;1039.0;27.38778;1039.0;27.38778
2019-11-01 20:00:00;1016.0;22.919439999999998;1016.0;22.919439999999998
2019-11-01 21:00:00;1009.0;22.44056;1009.0;22.44056
2019-11-01 22:00:00;1006.0;21.32389;1006.0;21.32389
2019-11-01 23:00:00;896.0;19.433889999999998;896.0;19.433889999999998
2019-11-02 00:00:00;1015.0;21.297220000000003;1015.0;21.297220000000003
2019-11-02 01:00:00;931.0;16.36;931.0;16.36
2019-11-02 02:00:00;797.0;11.14444;797.0;11.14444
2019-11-02 03:00:00;663.0;7.85389;663.0;7.85389
2019-11-02 04:00:00;466.0;5.35222;466.0;5.35222
2019-11-02 05:00:00;393.0;4.27778;393.0;4.27778
2019-11-02 06:00:00;434.0;4.77389;434.0;4.77389
2019-11-02 07:00:00;493.0;5.628340000000001;493.0;5.628340000000001
2019-11-02 08:00:00;457.0;5.06;457.0;5.06
2019-11-02 09:00:00;609.0;6.16667;609.0;6.16667
2019-11-02 10:00:00;730.0;12.525;730.0;12.525
2019-11-02 11:00:00;884.0;16.27167;884.0;16.27167
2019-11-02 12:00:00;1009.0;20.752779999999998;1009.0;20.752779999999998
2019-11-02 13:00:00;919.0;22.61444;919.0;22.61444
2019-11-02 14:00:00;1101.0;23.87444;1101.0;23.87444
2019-11-02 15:00:00;1111.0;25.43833;1111.0;25.43833
2019-11-02 16:00:00;1159.0;26.781670000000002;1159.0;26.781670000000002
2019-11-02 17:00:00;1093.0;26.712220000000002;1093.0;26.712220000000002
2019-11-02 18:00:00;1136.0;30.035559999999997;1136.0;30.035559999999997
2019-11-02 19:00:00;1047.0;28.205;1047.0;28.205
2019-11-02 20:00:00;1119.0;27.786109999999997;1119.0;27.786109999999997
2019-11-02 21:00:00;1123.0;26.793329999999997;1123.0;26.793329999999997
2019-11-02 22:00:00;1052.0;27.293329999999997;1052.0;27.293329999999997
2019-11-02 23:00:00;956.0;20.79278;956.0;20.79278
2019-11-03 00:00:00;1098.0;19.580560000000002;1098.0;19.580560000000002
2019-11-03 01:00:00;1111.0;21.128339999999998;1111.0;21.128339999999998
2019-11-03 02:00:00;1017.0;17.65778;1017.0;17.65778
2019-11-03 03:00:00;905.0;13.43334;905.0;13.43334
2019-11-03 04:00:00;679.0;8.47167;679.0;8.47167
2019-11-03 05:00:00;463.0;6.05334;463.0;6.05334
2019-11-03 06:00:00;488.0;5.33555;488.0;5.33555
2019-11-03 07:00:00;442.0;3.4516699999999996;442.0;3.4516699999999996
2019-11-03 08:00:00;491.0;4.56611;491.0;4.56611
2019-11-03 09:00:00;549.0;6.33389;549.0;6.33389
2019-11-03 10:00:00;781.0;13.517779999999998;781.0;13.517779999999998
2019-11-03 11:00:00;411.0;6.88667;411.0;6.88667
2019-11-03 12:00:00;427.0;10.96556;427.0;10.96556
2019-11-03 13:00:00;369.0;16.765;369.0;16.765
2019-11-03 14:00:00;314.0;4.45666;314.0;4.45666
2019-11-03 15:00:00;264.0;4.28389;264.0;4.28389
2019-11-03 16:00:00;432.0;14.66;432.0;14.66
2019-11-03 17:00:00;493.0;13.275;493.0;13.275
2019-11-03 18:00:00;733.0;33.12;733.0;33.12
2019-11-03 19:00:00;898.0;18.941670000000002;898.0;18.941670000000002
2019-11-03 20:00:00;930.0;18.16722;930.0;18.16722
2019-11-03 21:00:00;841.0;16.44333;841.0;16.44333
2019-11-03 22:00:00;866.0;13.52333;866.0;13.52333
2019-11-03 23:00:00;743.0;11.63222;743.0;11.63222
2019-11-04 00:00:00;630.0;9.61945;630.0;9.61945
2019-11-04 01:00:00;492.0;9.05445;492.0;9.05445
2019-11-04 02:00:00;389.0;4.74;389.0;4.74
2019-11-04 03:00:00;310.0;3.2038900000000003;310.0;3.2038900000000003
2019-11-04 04:00:00;203.0;1.7355599999999998;203.0;1.7355599999999998
2019-11-04 05:00:00;219.0;1.5533299999999999;219.0;1.5533299999999999
2019-11-04 06:00:00;398.0;3.66445;398.0;3.66445
2019-11-04 07:00:00;634.0;7.02945;634.0;7.02945
2019-11-04 08:00:00;1056.0;12.48611;1056.0;12.48611
2019-11-04 09:00:00;1228.0;14.842220000000001;1228.0;14.842220000000001
2019-11-04 10:00:00;1260.0;20.47389;1260.0;20.47389
2019-11-04 11:00:00;1138.0;21.05111;1138.0;21.05111
2019-11-04 12:00:00;1090.0;21.89278;1090.0;21.89278
2019-11-04 13:00:00;1092.0;26.83667;1092.0;26.83667
2019-11-04 14:00:00;1049.0;30.136670000000002;1049.0;30.136670000000002
2019-11-04 15:00:00;1163.0;25.57556;1163.0;25.57556
2019-11-04 16:00:00;1127.0;21.50945;1127.0;21.50945
2019-11-04 17:00:00;1012.0;22.58278;1012.0;22.58278
2019-11-04 18:00:00;1005.0;20.27111;1005.0;20.27111
2019-11-04 19:00:00;1094.0;19.80722;1094.0;19.80722
2019-11-04 20:00:00;1046.0;18.01778;1046.0;18.01778
2019-11-04 21:00:00;982.0;18.42667;982.0;18.42667
2019-11-04 22:00:00;797.0;18.70889;797.0;18.70889
2019-11-04 23:00:00;740.0;12.23278;740.0;12.23278
2019-11-05 00:00:00;766.0;11.70555;766.0;11.70555
2019-11-05 01:00:00;614.0;8.42833;614.0;8.42833
2019-11-05 02:00:00;409.0;5.14945;409.0;5.14945
2019-11-05 03:00:00;300.0;3.55556;300.0;3.55556
2019-11-05 04:00:00;227.0;2.94334;227.0;2.94334
2019-11-05 05:00:00;220.0;2.35945;220.0;2.35945
2019-11-05 06:00:00;407.0;7.395;407.0;7.395
2019-11-05 07:00:00;765.0;8.084439999999999;765.0;8.084439999999999
2019-11-05 08:00:00;1141.0;13.652779999999998;1141.0;13.652779999999998
2019-11-05 09:00:00;1141.0;13.652779999999998;1141.0;13.652779999999998
2019-11-05 10:00:00;1334.0;26.11056;1334.0;26.11056
2019-11-05 11:00:00;1259.0;22.985;1259.0;22.985
2019-11-05 12:00:00;1194.0;26.25944;1194.0;26.25944
2019-11-05 13:00:00;1217.0;26.81111;1217.0;26.81111
2019-11-05 14:00:00;1072.0;34.51944;1072.0;34.51944
2019-11-05 15:00:00;1171.0;25.31389;1171.0;25.31389
2019-11-05 16:00:00;1181.0;24.94667;1181.0;24.94667
2019-11-05 17:00:00;1164.0;23.73111;1164.0;23.73111
2019-11-05 18:00:00;1154.0;24.24611;1154.0;24.24611
2019-11-05 19:00:00;1200.0;24.08889;1200.0;24.08889
2019-11-05 20:00:00;1254.0;20.33667;1254.0;20.33667
2019-11-05 21:00:00;935.0;16.22445;935.0;16.22445
2019-11-05 22:00:00;684.0;11.38445;684.0;11.38445
2019-11-05 23:00:00;764.0;10.981110000000001;764.0;10.981110000000001
2019-11-06 00:00:00;860.0;10.75667;860.0;10.75667
2019-11-06 01:00:00;728.0;9.43778;728.0;9.43778
2019-11-06 02:00:00;533.0;6.6083300000000005;533.0;6.6083300000000005
2019-11-06 03:00:00;371.0;4.30945;371.0;4.30945
2019-11-06 04:00:00;249.0;2.99389;249.0;2.99389
2019-11-06 05:00:00;252.0;3.07945;252.0;3.07945
2019-11-06 06:00:00;445.0;4.89111;445.0;4.89111
2019-11-06 07:00:00;702.0;7.090560000000001;702.0;7.090560000000001
2019-11-06 08:00:00;1112.0;14.142220000000002;1112.0;14.142220000000002
2019-11-06 09:00:00;1236.0;17.475;1236.0;17.475
2019-11-06 10:00:00;1158.0;20.51444;1158.0;20.51444
2019-11-06 11:00:00;1131.0;24.46389;1131.0;24.46389
2019-11-06 12:00:00;1130.0;25.375;1130.0;25.375
2019-11-06 13:00:00;1104.0;26.28945;1104.0;26.28945
2019-11-06 14:00:00;1042.0;31.59889;1042.0;31.59889
2019-11-06 15:00:00;1111.0;24.72833;1111.0;24.72833
2019-11-06 16:00:00;1153.0;25.975;1153.0;25.975
2019-11-06 17:00:00;1104.0;22.63445;1104.0;22.63445
2019-11-06 18:00:00;1043.0;26.236109999999996;1043.0;26.236109999999996
2019-11-06 19:00:00;1105.0;21.385;1105.0;21.385
2019-11-06 20:00:00;1085.0;19.59222;1085.0;19.59222
2019-11-06 21:00:00;1025.0;17.32556;1025.0;17.32556
2019-11-06 22:00:00;837.0;13.791670000000002;837.0;13.791670000000002
2019-11-06 23:00:00;869.0;14.12111;869.0;14.12111
2019-11-07 00:00:00;918.0;14.201670000000002;918.0;14.201670000000002
2019-11-07 01:00:00;785.0;11.10667;785.0;11.10667
2019-11-07 02:00:00;589.0;7.8539;589.0;7.8539
2019-11-07 03:00:00;432.0;4.98111;432.0;4.98111
2019-11-07 04:00:00;298.0;5.8983300000000005;298.0;5.8983300000000005
2019-11-07 05:00:00;260.0;2.29278;260.0;2.29278
2019-11-07 06:00:00;430.0;6.15222;430.0;6.15222
2019-11-07 07:00:00;692.0;7.032780000000001;692.0;7.032780000000001
2019-11-07 08:00:00;1128.0;12.87889;1128.0;12.87889
2019-11-07 09:00:00;1264.0;15.337779999999999;1264.0;15.337779999999999
2019-11-07 10:00:00;1191.0;17.453329999999998;1191.0;17.453329999999998
2019-11-07 11:00:00;1049.0;33.528890000000004;1049.0;33.528890000000004
2019-11-07 12:00:00;1164.0;23.651670000000003;1164.0;23.651670000000003
2019-11-07 13:00:00;1107.0;20.612779999999997;1107.0;20.612779999999997
2019-11-07 14:00:00;1089.0;19.27112;1089.0;19.27112
2019-11-07 15:00:00;1098.0;19.70334;1098.0;19.70334
2019-11-07 16:00:00;1065.0;21.37945;1065.0;21.37945
2019-11-07 17:00:00;1056.0;24.28278;1056.0;24.28278
2019-11-07 18:00:00;1077.0;23.53;1077.0;23.53
2019-11-07 19:00:00;1113.0;25.66722;1113.0;25.66722
2019-11-07 20:00:00;1157.0;23.976110000000002;1157.0;23.976110000000002
2019-11-07 21:00:00;1080.0;21.099439999999998;1080.0;21.099439999999998
2019-11-07 22:00:00;866.0;14.72722;866.0;14.72722
2019-11-07 23:00:00;719.0;22.25889;719.0;22.25889
2019-11-08 00:00:00;831.0;12.268889999999999;831.0;12.268889999999999
2019-11-08 01:00:00;828.0;11.288889999999999;828.0;11.288889999999999
2019-11-08 02:00:00;664.0;10.88;664.0;10.88
2019-11-08 03:00:00;557.0;6.29556;557.0;6.29556
2019-11-08 04:00:00;352.0;4.018330000000001;352.0;4.018330000000001
2019-11-08 05:00:00;279.0;2.95834;279.0;2.95834
2019-11-08 06:00:00;407.0;10.911669999999999;407.0;10.911669999999999
2019-11-08 07:00:00;746.0;9.18556;746.0;9.18556
2019-11-08 08:00:00;1048.0;13.02;1048.0;13.02
2019-11-08 09:00:00;1338.0;16.671110000000002;1338.0;16.671110000000002
2019-11-08 10:00:00;1292.0;21.15;1292.0;21.15
2019-11-08 11:00:00;1155.0;20.32167;1155.0;20.32167
2019-11-08 12:00:00;1129.0;26.085;1129.0;26.085
2019-11-08 13:00:00;1181.0;29.256109999999996;1181.0;29.256109999999996
2019-11-08 14:00:00;1092.0;24.53667;1092.0;24.53667
2019-11-08 15:00:00;1162.0;27.738329999999998;1162.0;27.738329999999998
2019-11-08 16:00:00;1099.0;25.97556;1099.0;25.97556
2019-11-08 17:00:00;1117.0;29.710559999999997;1117.0;29.710559999999997
2019-11-08 18:00:00;1176.0;32.98;1176.0;32.98
2019-11-08 19:00:00;1209.0;26.512220000000003;1209.0;26.512220000000003
2019-11-08 20:00:00;1163.0;28.14612;1163.0;28.14612
2019-11-08 21:00:00;1144.0;21.66556;1144.0;21.66556
2019-11-08 22:00:00;1017.0;21.93722;1017.0;21.93722
2019-11-08 23:00:00;1003.0;22.163339999999998;1003.0;22.163339999999998
2019-11-09 00:00:00;1103.0;19.80278;1103.0;19.80278
2019-11-09 01:00:00;1090.0;19.76389;1090.0;19.76389
2019-11-09 02:00:00;879.0;13.847220000000002;879.0;13.847220000000002
2019-11-09 03:00:00;745.0;9.97611;745.0;9.97611
2019-11-09 04:00:00;541.0;6.18889;541.0;6.18889
2019-11-09 05:00:00;403.0;5.41111;403.0;5.41111
2019-11-09 06:00:00;475.0;5.0961099999999995;475.0;5.0961099999999995
2019-11-09 07:00:00;475.0;5.947780000000001;475.0;5.947780000000001
2019-11-09 08:00:00;546.0;5.6933300000000004;546.0;5.6933300000000004
2019-11-09 09:00:00;585.0;7.303889999999999;585.0;7.303889999999999
2019-11-09 10:00:00;750.0;11.785;750.0;11.785
2019-11-09 11:00:00;870.0;14.42278;870.0;14.42278
2019-11-09 12:00:00;941.0;18.84222;941.0;18.84222
2019-11-09 13:00:00;1006.0;21.10278;1006.0;21.10278
2019-11-09 14:00:00;1117.0;26.362779999999997;1117.0;26.362779999999997
2019-11-09 15:00:00;1068.0;27.788890000000002;1068.0;27.788890000000002
2019-11-09 16:00:00;1143.0;27.50778;1143.0;27.50778
2019-11-09 17:00:00;1169.0;31.24056;1169.0;31.24056
2019-11-09 18:00:00;1075.0;29.465559999999996;1075.0;29.465559999999996
2019-11-09 19:00:00;1068.0;27.11556;1068.0;27.11556
2019-11-09 20:00:00;1035.0;31.476670000000002;1035.0;31.476670000000002
2019-11-09 21:00:00;1001.0;25.83222;1001.0;25.83222
2019-11-09 22:00:00;941.0;23.37667;941.0;23.37667
2019-11-09 23:00:00;938.0;21.31111;938.0;21.31111
2019-11-10 00:00:00;914.0;15.485560000000001;914.0;15.485560000000001
2019-11-10 01:00:00;903.0;12.27223;903.0;12.27223
2019-11-10 02:00:00;798.0;9.81889;798.0;9.81889
2019-11-10 03:00:00;682.0;7.29333;682.0;7.29333
2019-11-10 04:00:00;574.0;5.6;574.0;5.6
2019-11-10 05:00:00;463.0;4.151669999999999;463.0;4.151669999999999
2019-11-10 06:00:00;417.0;3.53389;417.0;3.53389
2019-11-10 07:00:00;431.0;3.50834;431.0;3.50834
2019-11-10 08:00:00;384.0;2.95834;384.0;2.95834
2019-11-10 09:00:00;404.0;3.78445;404.0;3.78445
2019-11-10 10:00:00;549.0;6.40444;549.0;6.40444
2019-11-10 11:00:00;711.0;9.84167;711.0;9.84167
2019-11-10 12:00:00;867.0;13.68278;867.0;13.68278
2019-11-10 13:00:00;966.0;19.23111;966.0;19.23111
2019-11-10 14:00:00;940.0;19.15778;940.0;19.15778
2019-11-10 15:00:00;1120.0;28.034440000000004;1120.0;28.034440000000004
2019-11-10 16:00:00;1148.0;29.022779999999997;1148.0;29.022779999999997
2019-11-10 17:00:00;1068.0;32.15945;1068.0;32.15945
2019-11-10 18:00:00;1023.0;26.907220000000002;1023.0;26.907220000000002
2019-11-10 19:00:00;1055.0;28.11389;1055.0;28.11389
2019-11-10 20:00:00;1030.0;24.25389;1030.0;24.25389
2019-11-10 21:00:00;995.0;28.17111;995.0;28.17111
2019-11-10 22:00:00;1064.0;26.09611;1064.0;26.09611
2019-11-10 23:00:00;962.0;21.75167;962.0;21.75167
2019-11-11 00:00:00;979.0;17.85334;979.0;17.85334
2019-11-11 01:00:00;753.0;13.555;753.0;13.555
2019-11-11 02:00:00;727.0;9.30222;727.0;9.30222
2019-11-11 03:00:00;625.0;8.49111;625.0;8.49111
2019-11-11 04:00:00;445.0;5.322780000000001;445.0;5.322780000000001
2019-11-11 05:00:00;328.0;5.44111;328.0;5.44111
2019-11-11 06:00:00;413.0;6.51445;413.0;6.51445
2019-11-11 07:00:00;520.0;5.365559999999999;520.0;5.365559999999999
2019-11-11 08:00:00;503.0;5.80389;503.0;5.80389
2019-11-11 09:00:00;216.0;1.75222;216.0;1.75222
2019-11-11 10:00:00;53.0;0.26333;53.0;0.26333
2019-11-11 11:00:00;86.0;0.51667;86.0;0.51667
2019-11-11 12:00:00;137.0;9.33722;137.0;9.33722
2019-11-11 13:00:00;170.0;4.82111;170.0;4.82111
2019-11-11 14:00:00;850.0;16.74834;850.0;16.74834
2019-11-11 15:00:00;912.0;21.93667;912.0;21.93667
2019-11-11 16:00:00;1046.0;23.55945;1046.0;23.55945
2019-11-11 17:00:00;1080.0;29.34945;1080.0;29.34945
2019-11-11 18:00:00;991.0;26.73889;991.0;26.73889
2019-11-11 19:00:00;975.0;22.93;975.0;22.93
2019-11-11 20:00:00;1029.0;22.69389;1029.0;22.69389
2019-11-11 21:00:00;941.0;20.24333;941.0;20.24333
2019-11-11 22:00:00;838.0;17.023329999999998;838.0;17.023329999999998
2019-11-11 23:00:00;775.0;15.00111;775.0;15.00111
2019-11-12 00:00:00;636.0;8.155;636.0;8.155
2019-11-12 01:00:00;494.0;5.34667;494.0;5.34667
2019-11-12 02:00:00;315.0;3.9588900000000002;315.0;3.9588900000000002
2019-11-12 03:00:00;248.0;2.70778;248.0;2.70778
2019-11-12 04:00:00;175.0;1.82667;175.0;1.82667
2019-11-12 05:00:00;184.0;1.7933400000000002;184.0;1.7933400000000002
2019-11-12 06:00:00;383.0;3.53;383.0;3.53
2019-11-12 07:00:00;687.0;7.20945;687.0;7.20945
2019-11-12 08:00:00;986.0;10.89278;986.0;10.89278
2019-11-12 09:00:00;1290.0;14.438889999999999;1290.0;14.438889999999999
2019-11-12 10:00:00;1139.0;17.752779999999998;1139.0;17.752779999999998
2019-11-12 11:00:00;964.0;16.555;964.0;16.555
2019-11-12 12:00:00;1137.0;22.90389;1137.0;22.90389
2019-11-12 13:00:00;1074.0;33.727779999999996;1074.0;33.727779999999996
2019-11-12 14:00:00;1162.0;28.842779999999998;1162.0;28.842779999999998
2019-11-12 15:00:00;1134.0;24.97056;1134.0;24.97056
2019-11-12 16:00:00;1049.0;30.39167;1049.0;30.39167
2019-11-12 17:00:00;1114.0;22.49111;1114.0;22.49111
2019-11-12 18:00:00;1069.0;24.28278;1069.0;24.28278
2019-11-12 19:00:00;1187.0;24.84389;1187.0;24.84389
2019-11-12 20:00:00;1089.0;31.59222;1089.0;31.59222
2019-11-12 21:00:00;1115.0;19.53556;1115.0;19.53556
2019-11-12 22:00:00;793.0;14.952779999999999;793.0;14.952779999999999
2019-11-12 23:00:00;741.0;12.985;741.0;12.985
2019-11-13 00:00:00;619.0;9.075;619.0;9.075
2019-11-13 01:00:00;607.0;8.175;607.0;8.175
2019-11-13 02:00:00;430.0;5.95222;430.0;5.95222
2019-11-13 03:00:00;338.0;5.02611;338.0;5.02611
2019-11-13 04:00:00;194.0;2.66778;194.0;2.66778
2019-11-13 05:00:00;211.0;3.22945;211.0;3.22945
2019-11-13 06:00:00;443.0;5.475;443.0;5.475
2019-11-13 07:00:00;802.0;9.94945;802.0;9.94945
2019-11-13 08:00:00;1079.0;15.32889;1079.0;15.32889
2019-11-13 09:00:00;1332.0;26.61722;1332.0;26.61722
2019-11-13 10:00:00;1164.0;35.01611;1164.0;35.01611
2019-11-13 11:00:00;972.0;50.34167;972.0;50.34167
2019-11-13 12:00:00;1011.0;45.05555;1011.0;45.05555
2019-11-13 13:00:00;1043.0;43.551109999999994;1043.0;43.551109999999994
2019-11-13 14:00:00;1091.0;27.122220000000002;1091.0;27.122220000000002
2019-11-13 15:00:00;1132.0;27.82722;1132.0;27.82722
2019-11-13 16:00:00;1052.0;35.97445;1052.0;35.97445
2019-11-13 17:00:00;1122.0;31.451109999999996;1122.0;31.451109999999996
2019-11-13 18:00:00;1024.0;26.432779999999998;1024.0;26.432779999999998
2019-11-13 19:00:00;1117.0;22.25444;1117.0;22.25444
2019-11-13 20:00:00;1224.0;21.70167;1224.0;21.70167
2019-11-13 21:00:00;1065.0;24.156670000000002;1065.0;24.156670000000002
2019-11-13 22:00:00;891.0;19.95055;891.0;19.95055
2019-11-13 23:00:00;876.0;15.488339999999999;876.0;15.488339999999999
2019-11-14 00:00:00;887.0;13.95778;887.0;13.95778
2019-11-14 01:00:00;747.0;9.415;747.0;9.415
2019-11-14 02:00:00;602.0;6.81389;602.0;6.81389
2019-11-14 03:00:00;455.0;4.20833;455.0;4.20833
2019-11-14 04:00:00;295.0;3.20167;295.0;3.20167
2019-11-14 05:00:00;282.0;3.27389;282.0;3.27389
2019-11-14 06:00:00;450.0;5.28222;450.0;5.28222
2019-11-14 07:00:00;793.0;9.07722;793.0;9.07722
2019-11-14 08:00:00;1018.0;15.51111;1018.0;15.51111
2019-11-14 09:00:00;1214.0;34.76334;1214.0;34.76334
2019-11-14 10:00:00;1094.0;25.52833;1094.0;25.52833
2019-11-14 11:00:00;1004.0;31.605559999999997;1004.0;31.605559999999997
2019-11-14 12:00:00;980.0;22.191670000000002;980.0;22.191670000000002
2019-11-14 13:00:00;909.0;63.05778000000001;909.0;63.05778000000001
2019-11-14 14:00:00;789.0;62.617219999999996;789.0;62.617219999999996
2019-11-14 15:00:00;1124.0;36.97945;1124.0;36.97945
2019-11-14 16:00:00;944.0;36.96778;944.0;36.96778
2019-11-14 17:00:00;1067.0;28.09722;1067.0;28.09722
2019-11-14 18:00:00;1075.0;32.70445;1075.0;32.70445
2019-11-14 19:00:00;1256.0;33.44945;1256.0;33.44945
2019-11-14 20:00:00;1167.0;31.516109999999998;1167.0;31.516109999999998
2019-11-14 21:00:00;1084.0;26.665;1084.0;26.665
2019-11-14 22:00:00;951.0;17.95945;951.0;17.95945
2019-11-14 23:00:00;835.0;14.53611;835.0;14.53611
2019-11-15 00:00:00;906.0;16.035;906.0;16.035
2019-11-15 01:00:00;836.0;11.23;836.0;11.23
2019-11-15 02:00:00;615.0;8.88723;615.0;8.88723
2019-11-15 03:00:00;519.0;6.077780000000001;519.0;6.077780000000001
2019-11-15 04:00:00;334.0;3.9211099999999997;334.0;3.9211099999999997
2019-11-15 05:00:00;308.0;3.32944;308.0;3.32944
2019-11-15 06:00:00;445.0;4.46556;445.0;4.46556
2019-11-15 07:00:00;769.0;10.631110000000001;769.0;10.631110000000001
2019-11-15 08:00:00;1056.0;13.81722;1056.0;13.81722
2019-11-15 09:00:00;1010.0;26.8;1010.0;26.8
2019-11-15 10:00:00;992.0;31.446109999999997;992.0;31.446109999999997
2019-11-15 11:00:00;1047.0;29.12;1047.0;29.12
2019-11-15 12:00:00;981.0;29.093890000000002;981.0;29.093890000000002
2019-11-15 13:00:00;902.0;37.06333;902.0;37.06333
2019-11-15 14:00:00;1026.0;25.265;1026.0;25.265
2019-11-15 15:00:00;938.0;29.785559999999997;938.0;29.785559999999997
2019-11-15 16:00:00;842.0;53.27945;842.0;53.27945
2019-11-15 17:00:00;1020.0;25.62889;1020.0;25.62889
2019-11-15 18:00:00;922.0;26.713890000000003;922.0;26.713890000000003
2019-11-15 19:00:00;892.0;28.627779999999998;892.0;28.627779999999998
2019-11-15 20:00:00;952.0;27.590559999999996;952.0;27.590559999999996
2019-11-15 21:00:00;968.0;32.34833;968.0;32.34833
2019-11-15 22:00:00;897.0;16.157220000000002;897.0;16.157220000000002
2019-11-15 23:00:00;838.0;16.38389;838.0;16.38389
2019-11-16 00:00:00;861.0;14.45611;861.0;14.45611
2019-11-16 01:00:00;870.0;14.04611;870.0;14.04611
2019-11-16 02:00:00;779.0;11.63333;779.0;11.63333
2019-11-16 03:00:00;665.0;10.31445;665.0;10.31445
2019-11-16 04:00:00;545.0;7.848889999999999;545.0;7.848889999999999
2019-11-16 05:00:00;391.0;6.21333;391.0;6.21333
2019-11-16 06:00:00;482.0;6.93;482.0;6.93
2019-11-16 07:00:00;593.0;7.69667;593.0;7.69667
2019-11-16 08:00:00;592.0;9.94334;592.0;9.94334
2019-11-16 09:00:00;681.0;10.131110000000001;681.0;10.131110000000001
2019-11-16 10:00:00;807.0;14.933329999999998;807.0;14.933329999999998
2019-11-16 11:00:00;870.0;15.0;870.0;15.0
2019-11-16 12:00:00;822.0;15.755560000000001;822.0;15.755560000000001
2019-11-16 13:00:00;836.0;14.26055;836.0;14.26055
2019-11-16 14:00:00;809.0;17.63556;809.0;17.63556
2019-11-16 15:00:00;849.0;17.05278;849.0;17.05278
2019-11-16 16:00:00;938.0;26.731109999999997;938.0;26.731109999999997
2019-11-16 17:00:00;937.0;23.29389;937.0;23.29389
2019-11-16 18:00:00;954.0;31.223329999999997;954.0;31.223329999999997
2019-11-16 19:00:00;983.0;21.40278;983.0;21.40278
2019-11-16 20:00:00;1016.0;25.67834;1016.0;25.67834
2019-11-16 21:00:00;901.0;37.53889;901.0;37.53889
2019-11-16 22:00:00;964.0;30.08445;964.0;30.08445
2019-11-16 23:00:00;958.0;25.41333;958.0;25.41333
2019-11-17 00:00:00;1065.0;25.34;1065.0;25.34
2019-11-17 01:00:00;900.0;26.88445;900.0;26.88445
2019-11-17 02:00:00;955.0;21.09111;955.0;21.09111
2019-11-17 03:00:00;902.0;18.50389;902.0;18.50389
2019-11-17 04:00:00;728.0;10.445;728.0;10.445
2019-11-17 05:00:00;566.0;6.86945;566.0;6.86945
2019-11-17 06:00:00;540.0;6.795560000000001;540.0;6.795560000000001
2019-11-17 07:00:00;518.0;6.15944;518.0;6.15944
2019-11-17 08:00:00;481.0;6.42556;481.0;6.42556
2019-11-17 09:00:00;467.0;7.72167;467.0;7.72167
2019-11-17 10:00:00;789.0;12.940560000000001;789.0;12.940560000000001
2019-11-17 11:00:00;914.0;15.29445;914.0;15.29445
2019-11-17 12:00:00;954.0;19.226110000000002;954.0;19.226110000000002
2019-11-17 13:00:00;919.0;17.863889999999998;919.0;17.863889999999998
2019-11-17 14:00:00;944.0;19.92889;944.0;19.92889
2019-11-17 15:00:00;596.0;58.418890000000005;596.0;58.418890000000005
2019-11-17 16:00:00;997.0;44.60833;997.0;44.60833
2019-11-17 17:00:00;1058.0;31.727220000000003;1058.0;31.727220000000003
2019-11-17 18:00:00;1014.0;32.321670000000005;1014.0;32.321670000000005
2019-11-17 19:00:00;892.0;22.81111;892.0;22.81111
2019-11-17 20:00:00;943.0;36.10111;943.0;36.10111
2019-11-17 21:00:00;906.0;30.34944;906.0;30.34944
2019-11-17 22:00:00;917.0;25.33944;917.0;25.33944
2019-11-17 23:00:00;881.0;16.26334;881.0;16.26334
2019-11-18 00:00:00;722.0;11.051110000000001;722.0;11.051110000000001
2019-11-18 01:00:00;637.0;8.53945;637.0;8.53945
2019-11-18 02:00:00;421.0;5.56111;421.0;5.56111
2019-11-18 03:00:00;313.0;4.30056;313.0;4.30056
2019-11-18 04:00:00;233.0;3.205;233.0;3.205
2019-11-18 05:00:00;276.0;3.4677800000000003;276.0;3.4677800000000003
2019-11-18 06:00:00;440.0;4.77778;440.0;4.77778
2019-11-18 07:00:00;747.0;9.123330000000001;747.0;9.123330000000001
2019-11-18 08:00:00;1134.0;16.345;1134.0;16.345
2019-11-18 09:00:00;1278.0;27.41556;1278.0;27.41556
2019-11-18 10:00:00;959.0;51.75778;959.0;51.75778
2019-11-18 11:00:00;934.0;40.032779999999995;934.0;40.032779999999995
2019-11-18 12:00:00;934.0;40.032779999999995;934.0;40.032779999999995
2019-11-18 13:00:00;1107.0;28.91778;1107.0;28.91778
2019-11-18 14:00:00;1064.0;38.845;1064.0;38.845
