;Débit horaire;Taux d'occupation;datetime;year;month;day;hour;dayofweek;Date;C1_School closing;C2_Workplace closing;C3_Cancel public events;C4_Restrictions on gatherings;C5_Close public transport;C6_Stay at home requirements;C7_Restrictions on internal movement;StringencyLegacyIndexForDisplay;ContainmentHealthIndexForDisplay;nom_jour_ferie;jour_ferie;nom_vacance_scolaire;vacance_scolaire
31;447.0;5.87667;2019-11-02 10:00:00+00:00;2019;11;2;10;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
32;452.0;5.85556;2019-11-02 11:00:00+00:00;2019;11;2;11;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
33;499.0;6.706110000000001;2019-11-02 12:00:00+00:00;2019;11;2;12;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
34;505.0;6.72611;2019-11-02 13:00:00+00:00;2019;11;2;13;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
35;548.0;7.14889;2019-11-02 14:00:00+00:00;2019;11;2;14;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
36;589.0;7.83945;2019-11-02 15:00:00+00:00;2019;11;2;15;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
37;617.0;8.98;2019-11-02 16:00:00+00:00;2019;11;2;16;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
38;698.0;9.41778;2019-11-02 17:00:00+00:00;2019;11;2;17;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
39;676.0;9.045;2019-11-02 18:00:00+00:00;2019;11;2;18;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
40;678.0;9.18778;2019-11-02 19:00:00+00:00;2019;11;2;19;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
41;630.0;8.360560000000001;2019-11-02 20:00:00+00:00;2019;11;2;20;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
42;511.0;6.29445;2019-11-02 21:00:00+00:00;2019;11;2;21;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
43;420.0;5.0;2019-11-02 22:00:00+00:00;2019;11;2;22;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
44;460.0;5.48722;2019-11-02 23:00:00+00:00;2019;11;2;23;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
45;448.0;5.29556;2019-11-03 00:00:00+00:00;2019;11;3;0;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
46;398.0;4.77833;2019-11-03 01:00:00+00:00;2019;11;3;1;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
47;313.0;3.47778;2019-11-03 02:00:00+00:00;2019;11;3;2;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
48;221.0;2.51667;2019-11-03 03:00:00+00:00;2019;11;3;3;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
49;137.0;1.72944;2019-11-03 04:00:00+00:00;2019;11;3;4;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
50;140.0;1.645;2019-11-03 05:00:00+00:00;2019;11;3;5;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
51;115.0;1.29445;2019-11-03 06:00:00+00:00;2019;11;3;6;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
52;149.0;1.93167;2019-11-03 07:00:00+00:00;2019;11;3;7;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
53;134.0;1.73889;2019-11-03 08:00:00+00:00;2019;11;3;8;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
54;254.0;3.30945;2019-11-03 09:00:00+00:00;2019;11;3;9;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
55;333.0;4.433330000000001;2019-11-03 10:00:00+00:00;2019;11;3;10;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
56;363.0;4.3116699999999994;2019-11-03 11:00:00+00:00;2019;11;3;11;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
57;440.0;5.162780000000001;2019-11-03 12:00:00+00:00;2019;11;3;12;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
58;503.0;5.978330000000001;2019-11-03 13:00:00+00:00;2019;11;3;13;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
59;524.0;6.83778;2019-11-03 14:00:00+00:00;2019;11;3;14;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
60;528.0;6.28445;2019-11-03 15:00:00+00:00;2019;11;3;15;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
61;521.0;6.938339999999999;2019-11-03 16:00:00+00:00;2019;11;3;16;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
62;507.0;6.21056;2019-11-03 17:00:00+00:00;2019;11;3;17;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
63;576.0;7.73111;2019-11-03 18:00:00+00:00;2019;11;3;18;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
64;632.0;7.86278;2019-11-03 19:00:00+00:00;2019;11;3;19;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
65;520.0;6.27;2019-11-03 20:00:00+00:00;2019;11;3;20;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
66;382.0;4.435;2019-11-03 21:00:00+00:00;2019;11;3;21;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
67;411.0;4.94945;2019-11-03 22:00:00+00:00;2019;11;3;22;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
68;326.0;3.7627800000000002;2019-11-03 23:00:00+00:00;2019;11;3;23;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
69;256.0;3.0472200000000003;2019-11-04 00:00:00+00:00;2019;11;4;0;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
70;221.0;2.6633400000000003;2019-11-04 01:00:00+00:00;2019;11;4;1;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
71;117.0;1.49611;2019-11-04 02:00:00+00:00;2019;11;4;2;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
72;66.0;0.83667;2019-11-04 03:00:00+00:00;2019;11;4;3;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
73;64.0;0.865;2019-11-04 04:00:00+00:00;2019;11;4;4;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
74;115.0;1.41945;2019-11-04 05:00:00+00:00;2019;11;4;5;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
75;246.0;3.09;2019-11-04 06:00:00+00:00;2019;11;4;6;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
76;450.0;5.33889;2019-11-04 07:00:00+00:00;2019;11;4;7;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
77;733.0;9.42056;2019-11-04 08:00:00+00:00;2019;11;4;8;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
78;841.0;10.98611;2019-11-04 09:00:00+00:00;2019;11;4;9;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
79;675.0;10.77;2019-11-04 10:00:00+00:00;2019;11;4;10;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
80;659.0;10.25056;2019-11-04 11:00:00+00:00;2019;11;4;11;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
81;671.0;10.12611;2019-11-04 12:00:00+00:00;2019;11;4;12;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
82;645.0;10.18389;2019-11-04 13:00:00+00:00;2019;11;4;13;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
83;693.0;9.54;2019-11-04 14:00:00+00:00;2019;11;4;14;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
84;634.0;9.12778;2019-11-04 15:00:00+00:00;2019;11;4;15;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
85;722.0;9.75056;2019-11-04 16:00:00+00:00;2019;11;4;16;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
86;736.0;10.03111;2019-11-04 17:00:00+00:00;2019;11;4;17;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
87;804.0;10.91722;2019-11-04 18:00:00+00:00;2019;11;4;18;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
88;806.0;8.93945;2019-11-04 19:00:00+00:00;2019;11;4;19;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
89;582.0;6.80278;2019-11-04 20:00:00+00:00;2019;11;4;20;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
90;443.0;5.39555;2019-11-04 21:00:00+00:00;2019;11;4;21;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
91;418.0;4.53889;2019-11-04 22:00:00+00:00;2019;11;4;22;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
92;425.0;4.53334;2019-11-04 23:00:00+00:00;2019;11;4;23;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
93;252.0;2.8;2019-11-05 00:00:00+00:00;2019;11;5;0;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
94;140.0;1.64611;2019-11-05 01:00:00+00:00;2019;11;5;1;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
95;82.0;0.99056;2019-11-05 02:00:00+00:00;2019;11;5;2;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
96;50.0;0.705;2019-11-05 03:00:00+00:00;2019;11;5;3;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
97;54.0;0.70944;2019-11-05 04:00:00+00:00;2019;11;5;4;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
98;105.0;1.24556;2019-11-05 05:00:00+00:00;2019;11;5;5;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
99;284.0;3.4522199999999996;2019-11-05 06:00:00+00:00;2019;11;5;6;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
100;488.0;6.7077800000000005;2019-11-05 07:00:00+00:00;2019;11;5;7;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
101;609.5;10.67195;2019-11-05 08:00:00+00:00;2019;11;5;8;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
102;731.0;14.636120000000002;2019-11-05 09:00:00+00:00;2019;11;5;9;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
103;698.0;16.82056;2019-11-05 10:00:00+00:00;2019;11;5;10;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
104;695.0;21.00445;2019-11-05 11:00:00+00:00;2019;11;5;11;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
105;760.0;20.08945;2019-11-05 12:00:00+00:00;2019;11;5;12;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
106;727.0;13.755;2019-11-05 13:00:00+00:00;2019;11;5;13;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
107;678.0;10.28167;2019-11-05 14:00:00+00:00;2019;11;5;14;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
108;730.0;18.055;2019-11-05 15:00:00+00:00;2019;11;5;15;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
109;778.0;13.12445;2019-11-05 16:00:00+00:00;2019;11;5;16;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
110;824.0;11.20444;2019-11-05 17:00:00+00:00;2019;11;5;17;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
111;872.0;12.043339999999999;2019-11-05 18:00:00+00:00;2019;11;5;18;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
112;854.0;9.756110000000001;2019-11-05 19:00:00+00:00;2019;11;5;19;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
113;726.0;8.288889999999999;2019-11-05 20:00:00+00:00;2019;11;5;20;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
114;475.0;5.64778;2019-11-05 21:00:00+00:00;2019;11;5;21;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
115;524.0;5.83334;2019-11-05 22:00:00+00:00;2019;11;5;22;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
116;514.0;5.77222;2019-11-05 23:00:00+00:00;2019;11;5;23;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
117;347.0;3.84945;2019-11-06 00:00:00+00:00;2019;11;6;0;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
118;256.0;2.96944;2019-11-06 01:00:00+00:00;2019;11;6;1;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
119;101.0;1.23;2019-11-06 02:00:00+00:00;2019;11;6;2;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
120;62.0;0.75667;2019-11-06 03:00:00+00:00;2019;11;6;3;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
121;56.0;0.73056;2019-11-06 04:00:00+00:00;2019;11;6;4;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
122;105.0;1.22556;2019-11-06 05:00:00+00:00;2019;11;6;5;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
123;237.0;2.9161099999999998;2019-11-06 06:00:00+00:00;2019;11;6;6;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
124;489.0;5.895;2019-11-06 07:00:00+00:00;2019;11;6;7;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
125;684.0;8.695;2019-11-06 08:00:00+00:00;2019;11;6;8;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
126;703.0;7.45723;2019-11-06 09:00:00+00:00;2019;11;6;9;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
127;642.0;11.11167;2019-11-06 10:00:00+00:00;2019;11;6;10;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
128;703.0;11.86333;2019-11-06 11:00:00+00:00;2019;11;6;11;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
129;747.0;13.652220000000002;2019-11-06 12:00:00+00:00;2019;11;6;12;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
130;648.0;16.291120000000003;2019-11-06 13:00:00+00:00;2019;11;6;13;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
131;698.0;16.21667;2019-11-06 14:00:00+00:00;2019;11;6;14;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
132;720.0;17.95611;2019-11-06 15:00:00+00:00;2019;11;6;15;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
133;757.0;16.61834;2019-11-06 16:00:00+00:00;2019;11;6;16;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
134;717.0;9.41667;2019-11-06 17:00:00+00:00;2019;11;6;17;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
135;849.0;10.45722;2019-11-06 18:00:00+00:00;2019;11;6;18;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
136;898.0;10.807780000000001;2019-11-06 19:00:00+00:00;2019;11;6;19;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
137;735.0;8.57667;2019-11-06 20:00:00+00:00;2019;11;6;20;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
138;539.0;6.7838899999999995;2019-11-06 21:00:00+00:00;2019;11;6;21;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
139;523.0;5.51;2019-11-06 22:00:00+00:00;2019;11;6;22;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
140;567.0;6.30333;2019-11-06 23:00:00+00:00;2019;11;6;23;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
141;442.0;5.13278;2019-11-07 00:00:00+00:00;2019;11;7;0;3;2019-11-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
142;230.0;2.6855599999999997;2019-11-07 01:00:00+00:00;2019;11;7;1;3;2019-11-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
143;124.0;1.46056;2019-11-07 02:00:00+00:00;2019;11;7;2;3;2019-11-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
144;74.0;0.9133399999999999;2019-11-07 03:00:00+00:00;2019;11;7;3;3;2019-11-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
145;83.0;1.06556;2019-11-07 04:00:00+00:00;2019;11;7;4;3;2019-11-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
146;116.0;1.39889;2019-11-07 05:00:00+00:00;2019;11;7;5;3;2019-11-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;ascension;1
