;Débit horaire;Taux d'occupation;datetime;year;month;day;hour;dayofweek;Date;C1_School closing;C2_Workplace closing;C3_Cancel public events;C4_Restrictions on gatherings;C5_Close public transport;C6_Stay at home requirements;C7_Restrictions on internal movement;StringencyLegacyIndexForDisplay;ContainmentHealthIndexForDisplay;nom_jour_ferie;jour_ferie;nom_vacance_scolaire;vacance_scolaire
32;1009.0;20.752779999999998;2019-11-02 11:00:00+00:00;2019;11;2;11;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
33;919.0;22.61444;2019-11-02 12:00:00+00:00;2019;11;2;12;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
34;1101.0;23.87444;2019-11-02 13:00:00+00:00;2019;11;2;13;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
35;1111.0;25.43833;2019-11-02 14:00:00+00:00;2019;11;2;14;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
36;1159.0;26.781670000000002;2019-11-02 15:00:00+00:00;2019;11;2;15;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
37;1093.0;26.712220000000002;2019-11-02 16:00:00+00:00;2019;11;2;16;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
38;1136.0;30.035559999999997;2019-11-02 17:00:00+00:00;2019;11;2;17;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
39;1047.0;28.205;2019-11-02 18:00:00+00:00;2019;11;2;18;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
40;1119.0;27.786109999999997;2019-11-02 19:00:00+00:00;2019;11;2;19;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
41;1123.0;26.793329999999997;2019-11-02 20:00:00+00:00;2019;11;2;20;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
42;1052.0;27.293329999999997;2019-11-02 21:00:00+00:00;2019;11;2;21;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
43;956.0;20.79278;2019-11-02 22:00:00+00:00;2019;11;2;22;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
44;1098.0;19.580560000000002;2019-11-02 23:00:00+00:00;2019;11;2;23;5;2019-11-02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
45;1111.0;21.128339999999998;2019-11-03 00:00:00+00:00;2019;11;3;0;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
46;1017.0;17.65778;2019-11-03 01:00:00+00:00;2019;11;3;1;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
47;905.0;13.43334;2019-11-03 02:00:00+00:00;2019;11;3;2;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
48;679.0;8.47167;2019-11-03 03:00:00+00:00;2019;11;3;3;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
49;463.0;6.05334;2019-11-03 04:00:00+00:00;2019;11;3;4;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
50;488.0;5.33555;2019-11-03 05:00:00+00:00;2019;11;3;5;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
51;442.0;3.4516699999999996;2019-11-03 06:00:00+00:00;2019;11;3;6;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
52;491.0;4.56611;2019-11-03 07:00:00+00:00;2019;11;3;7;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
53;549.0;6.33389;2019-11-03 08:00:00+00:00;2019;11;3;8;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
54;781.0;13.517779999999998;2019-11-03 09:00:00+00:00;2019;11;3;9;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
55;411.0;6.88667;2019-11-03 10:00:00+00:00;2019;11;3;10;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
56;427.0;10.96556;2019-11-03 11:00:00+00:00;2019;11;3;11;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
57;369.0;16.765;2019-11-03 12:00:00+00:00;2019;11;3;12;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
58;314.0;4.45666;2019-11-03 13:00:00+00:00;2019;11;3;13;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
59;264.0;4.28389;2019-11-03 14:00:00+00:00;2019;11;3;14;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
60;432.0;14.66;2019-11-03 15:00:00+00:00;2019;11;3;15;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
61;493.0;13.275;2019-11-03 16:00:00+00:00;2019;11;3;16;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
62;733.0;33.12;2019-11-03 17:00:00+00:00;2019;11;3;17;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
63;898.0;18.941670000000002;2019-11-03 18:00:00+00:00;2019;11;3;18;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
64;930.0;18.16722;2019-11-03 19:00:00+00:00;2019;11;3;19;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
65;841.0;16.44333;2019-11-03 20:00:00+00:00;2019;11;3;20;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
66;866.0;13.52333;2019-11-03 21:00:00+00:00;2019;11;3;21;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
67;743.0;11.63222;2019-11-03 22:00:00+00:00;2019;11;3;22;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
68;630.0;9.61945;2019-11-03 23:00:00+00:00;2019;11;3;23;6;2019-11-03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
69;492.0;9.05445;2019-11-04 00:00:00+00:00;2019;11;4;0;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
70;389.0;4.74;2019-11-04 01:00:00+00:00;2019;11;4;1;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
71;310.0;3.2038900000000003;2019-11-04 02:00:00+00:00;2019;11;4;2;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
72;203.0;1.7355599999999998;2019-11-04 03:00:00+00:00;2019;11;4;3;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
73;219.0;1.5533299999999999;2019-11-04 04:00:00+00:00;2019;11;4;4;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
74;398.0;3.66445;2019-11-04 05:00:00+00:00;2019;11;4;5;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
75;634.0;7.02945;2019-11-04 06:00:00+00:00;2019;11;4;6;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
76;1056.0;12.48611;2019-11-04 07:00:00+00:00;2019;11;4;7;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
77;1228.0;14.842220000000001;2019-11-04 08:00:00+00:00;2019;11;4;8;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
78;1260.0;20.47389;2019-11-04 09:00:00+00:00;2019;11;4;9;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
79;1138.0;21.05111;2019-11-04 10:00:00+00:00;2019;11;4;10;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
80;1090.0;21.89278;2019-11-04 11:00:00+00:00;2019;11;4;11;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
81;1092.0;26.83667;2019-11-04 12:00:00+00:00;2019;11;4;12;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
82;1049.0;30.136670000000002;2019-11-04 13:00:00+00:00;2019;11;4;13;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
83;1163.0;25.57556;2019-11-04 14:00:00+00:00;2019;11;4;14;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
84;1127.0;21.50945;2019-11-04 15:00:00+00:00;2019;11;4;15;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
85;1012.0;22.58278;2019-11-04 16:00:00+00:00;2019;11;4;16;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
86;1005.0;20.27111;2019-11-04 17:00:00+00:00;2019;11;4;17;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
87;1094.0;19.80722;2019-11-04 18:00:00+00:00;2019;11;4;18;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
88;1046.0;18.01778;2019-11-04 19:00:00+00:00;2019;11;4;19;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
89;982.0;18.42667;2019-11-04 20:00:00+00:00;2019;11;4;20;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
90;797.0;18.70889;2019-11-04 21:00:00+00:00;2019;11;4;21;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
91;740.0;12.23278;2019-11-04 22:00:00+00:00;2019;11;4;22;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
92;766.0;11.70555;2019-11-04 23:00:00+00:00;2019;11;4;23;0;2019-11-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
93;614.0;8.42833;2019-11-05 00:00:00+00:00;2019;11;5;0;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
94;409.0;5.14945;2019-11-05 01:00:00+00:00;2019;11;5;1;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
95;300.0;3.55556;2019-11-05 02:00:00+00:00;2019;11;5;2;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
96;227.0;2.94334;2019-11-05 03:00:00+00:00;2019;11;5;3;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
97;220.0;2.35945;2019-11-05 04:00:00+00:00;2019;11;5;4;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
98;407.0;7.395;2019-11-05 05:00:00+00:00;2019;11;5;5;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
99;765.0;8.084439999999999;2019-11-05 06:00:00+00:00;2019;11;5;6;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
100;1141.0;13.652779999999998;2019-11-05 07:00:00+00:00;2019;11;5;7;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
101;1237.5;19.88167;2019-11-05 08:00:00+00:00;2019;11;5;8;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
102;1334.0;26.11056;2019-11-05 09:00:00+00:00;2019;11;5;9;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
103;1259.0;22.985;2019-11-05 10:00:00+00:00;2019;11;5;10;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
104;1194.0;26.25944;2019-11-05 11:00:00+00:00;2019;11;5;11;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
105;1217.0;26.81111;2019-11-05 12:00:00+00:00;2019;11;5;12;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
106;1072.0;34.51944;2019-11-05 13:00:00+00:00;2019;11;5;13;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
107;1171.0;25.31389;2019-11-05 14:00:00+00:00;2019;11;5;14;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
108;1181.0;24.94667;2019-11-05 15:00:00+00:00;2019;11;5;15;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
109;1164.0;23.73111;2019-11-05 16:00:00+00:00;2019;11;5;16;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
110;1154.0;24.24611;2019-11-05 17:00:00+00:00;2019;11;5;17;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
111;1200.0;24.08889;2019-11-05 18:00:00+00:00;2019;11;5;18;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
112;1254.0;20.33667;2019-11-05 19:00:00+00:00;2019;11;5;19;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
113;935.0;16.22445;2019-11-05 20:00:00+00:00;2019;11;5;20;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
114;684.0;11.38445;2019-11-05 21:00:00+00:00;2019;11;5;21;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
115;764.0;10.981110000000001;2019-11-05 22:00:00+00:00;2019;11;5;22;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
116;860.0;10.75667;2019-11-05 23:00:00+00:00;2019;11;5;23;1;2019-11-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
117;728.0;9.43778;2019-11-06 00:00:00+00:00;2019;11;6;0;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
118;533.0;6.6083300000000005;2019-11-06 01:00:00+00:00;2019;11;6;1;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
119;371.0;4.30945;2019-11-06 02:00:00+00:00;2019;11;6;2;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
120;249.0;2.99389;2019-11-06 03:00:00+00:00;2019;11;6;3;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
121;252.0;3.07945;2019-11-06 04:00:00+00:00;2019;11;6;4;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
122;445.0;4.89111;2019-11-06 05:00:00+00:00;2019;11;6;5;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
123;702.0;7.090560000000001;2019-11-06 06:00:00+00:00;2019;11;6;6;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
124;1112.0;14.142220000000002;2019-11-06 07:00:00+00:00;2019;11;6;7;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
125;1236.0;17.475;2019-11-06 08:00:00+00:00;2019;11;6;8;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
126;1158.0;20.51444;2019-11-06 09:00:00+00:00;2019;11;6;9;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
127;1131.0;24.46389;2019-11-06 10:00:00+00:00;2019;11;6;10;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
128;1130.0;25.375;2019-11-06 11:00:00+00:00;2019;11;6;11;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
129;1104.0;26.28945;2019-11-06 12:00:00+00:00;2019;11;6;12;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
130;1042.0;31.59889;2019-11-06 13:00:00+00:00;2019;11;6;13;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
131;1111.0;24.72833;2019-11-06 14:00:00+00:00;2019;11;6;14;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
132;1153.0;25.975;2019-11-06 15:00:00+00:00;2019;11;6;15;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
133;1104.0;22.63445;2019-11-06 16:00:00+00:00;2019;11;6;16;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
134;1043.0;26.236109999999996;2019-11-06 17:00:00+00:00;2019;11;6;17;2;2019-11-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pas_ferie;0;pas_vacance;0
